local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
73,139,14,9,0.013299939222633839,59.390862944162436,351,591
73,140,14,10,0.0129880765452981,60.575296108291035,358,591
28,14,14,1,0.00162313983310014,97.2055888223553,487,501
37,14,14,1,0.0013844596687704325,97.79069767441861,841,860
96,14,14,1,0.0013493085280060768,97.32142857142857,654,672
99,14,14,1,0.0008644643239676952,98.93899204244032,373,377
80,14,14,1,0.0010042389621958137,98.37587006960557,424,431
13,14,14,1,0.0013874346623197198,96.59400544959128,709,734
98,14,14,1,0.0015793928178027272,96.69926650366747,791,818
78,14,14,1,0.0012859561247751117,97.02970297029702,294,303
46,14,14,1,0.0022180574014782906,96.61971830985917,686,710
45,15,15,1,0.001517948228865862,96.81528662420382,608,628
62,15,15,1,0.0008805789984762669,98.58156028368793,417,423
50,15,15,1,0.0020854435861110687,95.14767932489451,451,474
67,15,15,1,0.0014217698480933905,97.1943887775551,970,998
14,15,15,1,0.0014524026773869991,97.3404255319149,366,376
36,15,15,1,0.0014029861195012927,97.61194029850746,981,1005
24,15,15,1,0.002099402714520693,95.77836411609498,363,379
7,15,15,1,0.0010871306294575334,98.08612440191388,410,418
4,15,15,1,0.0014065857976675034,97.11246200607903,639,658
80,15,15,1,0.0008754756418056786,98.60788863109049,425,431
51,151,16,1,0.023571109399199486,56.690140845070424,322,568
51,152,16,2,0.012523500248789787,60.73943661971831,345,568
51,153,16,3,0.01042589358985424,67.6056338028169,384,568
51,154,16,4,0.01034478284418583,67.6056338028169,384,568
51,155,16,5,0.009838620200753212,68.66197183098592,390,568
51,156,16,6,0.010049044154584408,66.54929577464789,378,568
51,157,16,7,0.009907972067594528,67.42957746478874,383,568
51,158,16,8,0.009593889117240906,69.54225352112677,395,568
51,159,16,9,0.00951460562646389,71.30281690140845,405,568
51,160,16,10,0.009464815258979797,69.36619718309859,394,568
39,16,16,1,0.001208400004543364,97.66536964980544,251,257
26,16,16,1,0.0014616515254601836,97.47292418772562,540,554
29,16,16,1,0.0012184971710667014,97.60479041916167,978,1002
4,16,16,1,0.001507272245362401,97.11246200607903,639,658
42,16,16,1,0.000967780186329037,98.30508474576271,232,236
69,16,16,1,0.0016521018696948886,97.265625,249,256
95,16,16,1,0.0007383504416793585,98.33887043189368,592,602
80,16,16,1,0.001141266548074782,98.60788863109049,425,431
8,16,16,1,0.0015992132248356938,96.6824644549763,612,633
25,17,17,1,0.0014784804079681635,97.06336939721793,628,647
68,17,17,1,0.0011729708639904857,98.38056680161942,486,494
70,17,17,1,0.002161290729418397,96.27071823204419,697,724
61,17,17,1,0.0015557670267298818,96.99570815450643,678,699
64,17,17,1,0.0017800512723624706,97.04797047970479,789,813
31,17,17,1,0.001038909424096346,97.60479041916167,815,835
10,17,17,1,0.0014238840667530894,97.08520179372198,866,892
23,17,17,1,0.0009495867998339236,98.29351535836177,288,293
7,17,17,1,0.0012349046301096678,97.60765550239235,408,418
74,17,17,1,0.001920155598782003,96.40933572710951,537,557
74,171,18,1,0.02462409809231758,53.680430879712745,299,557
74,172,18,2,0.013627197593450546,63.55475763016158,354,557
74,173,18,3,0.0075394995510578156,83.84201077199282,467,557
74,174,18,4,0.006102766841650009,89.40754039497307,498,557
74,175,18,5,0.00467823538929224,92.45960502692998,515,557
74,176,18,6,0.004350739996880293,91.56193895870736,510,557
74,177,18,7,0.0031201811507344246,95.15260323159784,530,557
74,178,18,8,0.003046755213290453,93.89587073608617,523,557
74,179,18,9,0.0027706041000783443,94.43447037701975,526,557
74,180,18,10,0.0027654669247567654,94.7935368043088,528,557
46,18,18,1,0.0021570222452282906,97.32394366197184,691,710
65,18,18,1,0.0010374627308920026,97.84366576819407,363,371
57,18,18,1,0.0023520528338849545,95.6268221574344,328,343
83,18,18,1,0.0013319796416908503,97.6905311778291,423,433
9,18,18,1,0.0009627937106415629,98.1651376146789,428,436
64,18,18,1,0.0019552800804376602,96.4329643296433,784,813
58,18,18,1,0.001977459527552128,97.10144927536231,268,276
41,18,18,1,0.001622915966436267,97.52475247524752,591,606
12,18,18,1,0.001833517337217927,96.4655172413793,1119,1160
83,19,19,1,0.0015403786674141884,97.6905311778291,423,433
96,19,19,1,0.0012462488375604153,98.06547619047619,659,672
90,19,19,1,0.0015809312462806702,97.80380673499268,668,683
28,19,19,1,0.0013973654713481665,97.80439121756487,490,501
65,19,19,1,0.0009021000587381423,97.84366576819407,363,371
33,19,19,1,0.0016690465854480863,96.78972712680579,603,623
75,19,19,1,0.001442448701709509,96.93877551020408,665,686
13,19,19,1,0.0011398033238947392,97.54768392370572,716,734
32,19,19,1,0.002127035753801465,96.21289662231321,940,977
80,19,19,1,0.0008580507128499448,98.37587006960557,424,431
73,20,20,1,0.0013156678760424256,97.46192893401016,576,591
23,20,20,1,0.0007458775653503835,98.63481228668942,289,293
25,20,20,1,0.0013360875891521573,96.90880989180835,627,647
12,20,20,1,0.00211822590790689,96.20689655172414,1116,1160
58,20,20,1,0.0025202049873769283,97.10144927536231,268,276
19,20,20,1,0.0017397787887603045,96.09756097560975,197,205
11,20,20,1,0.0014314340660348535,96.89922480620154,625,645
13,20,20,1,0.0010280688293278217,98.09264305177112,720,734
82,20,20,1,0.0014513148926198483,97.47545582047685,695,713
50,20,20,1,0.0020475187338888645,95.78059071729957,454,474
34,21,21,1,0.0006555378786288202,98.78934624697337,408,413
14,21,21,1,0.0012257213238626719,97.6063829787234,367,376
74,21,21,1,0.0014866914134472609,96.94793536804309,540,557
55,21,21,1,0.0021726905833929777,97.17514124293785,344,354
58,21,21,1,0.0018215886084362864,97.10144927536231,268,276
53,21,21,1,0.0009594631846994162,97.9702300405954,724,739
36,21,21,1,0.0011383537203073502,97.71144278606965,982,1005
6,21,21,1,0.0011376613983884454,97.5609756097561,600,615
47,21,21,1,0.0012222419027239084,97.68041237113401,758,776
92,21,21,1,0.0011515702353790402,98.07897545357524,919,937
37,22,22,1,0.0010910268174484372,97.67441860465115,840,860
43,22,22,1,0.0013310816138982773,97.54901960784314,398,408
17,22,22,1,0.0019210922764614224,97.25806451612902,603,620
2,22,22,1,0.0012713909382000566,98.35766423357664,539,548
66,22,22,1,0.001261611469089985,97.57575757575758,644,660
6,22,22,1,0.0014713587006554008,97.88617886178862,602,615
38,22,22,1,0.001573357731103897,97.09497206703911,869,895
45,22,22,1,0.0013736278051510453,96.97452229299363,609,628
81,22,22,1,0.0013887826353311539,97.71801140994295,1199,1227
4,22,22,1,0.0017181410221382976,96.80851063829788,637,658
24,23,23,1,0.0018652750877663493,95.77836411609498,363,379
38,23,23,1,0.0014210385270416737,96.87150837988827,867,895
54,23,23,1,0.0017343744402751327,96.33911368015414,500,519
10,23,23,1,0.002206692937761545,95.62780269058297,853,892
11,23,23,1,0.0013330469373613596,97.20930232558139,627,645
80,23,23,1,0.0008050345350056887,98.60788863109049,425,431
73,23,23,1,0.0013848571106791496,97.96954314720813,579,591
7,23,23,1,0.0010970250004902482,98.08612440191388,410,418
72,23,23,1,0.0007418558816425502,98.49521203830369,720,731
14,23,23,1,0.001475831842981279,97.07446808510637,365,376
99,24,24,1,0.0009245674591511488,98.6737400530504,372,377
73,24,24,1,0.0012832911452278495,96.78510998307954,572,591
12,24,24,1,0.0018126810900866985,96.89655172413794,1124,1160
93,24,24,1,0.0004995359340682626,99.19743178170144,618,623
25,24,24,1,0.0019538800697773695,97.21792890262752,629,647
34,24,24,1,0.0005250808317214251,99.0314769975787,409,413
57,24,24,1,0.003320432035252452,93.00291545189503,319,343
69,24,24,1,0.0018748282454907894,97.265625,249,256
58,24,24,1,0.001687372918240726,97.82608695652173,270,276
2,24,24,1,0.001656750333495438,97.99270072992701,537,548
4,25,25,1,0.0011258545564487576,98.17629179331307,646,658
1,25,25,1,0.001373646198771894,96.84210526315789,736,760
20,25,25,1,0.0015216573374345899,97.66899766899768,419,429
49,25,25,1,0.0010121510131284595,97.62845849802372,494,506
57,25,25,1,0.002405142178758979,94.75218658892129,325,343
51,25,25,1,0.0008841367671266198,98.41549295774648,559,568
27,25,25,1,0.0013680403353646398,96.60297239915074,455,471
43,25,25,1,0.0009276690543629229,97.54901960784314,398,408
0,25,25,1,0.001728793140500784,96.55172413793103,420,435
45,25,25,1,0.001601093215867877,96.81528662420382,608,628
25,26,26,1,0.001312151667661965,97.06336939721793,628,647
8,26,26,1,0.0018942365422844887,96.2085308056872,609,633
12,26,26,1,0.0016063145594671369,96.98275862068965,1125,1160
74,26,26,1,0.0016026151133701205,97.12746858168761,541,557
55,26,26,1,0.0015762209659442306,98.30508474576271,348,354
26,26,26,1,0.0015105014899745584,97.11191335740072,538,554
62,26,26,1,0.0008874943596310914,98.3451536643026,416,423
65,26,26,1,0.0010154952760785818,97.84366576819407,363,371
54,26,26,1,0.0016771245282143354,96.72447013487476,502,519
94,26,26,1,0.0019527253462001681,97.33333333333334,146,150
68,27,27,1,0.0011296725133433938,97.36842105263158,481,494
33,27,27,1,0.001808583503589034,96.14767255216692,599,623
58,27,27,1,0.0014379228232428432,97.46376811594203,269,276
73,27,27,1,0.001524752122350037,97.63113367174282,577,591
10,27,27,1,0.0015940787270665169,97.19730941704036,867,892
13,27,27,1,0.0011632217792794108,97.27520435967303,714,734
81,27,27,1,0.0009212392615154386,98.61450692746536,1210,1227
37,27,27,1,0.001330545637756586,97.44186046511628,838,860
94,27,27,1,0.0016337876440957189,97.33333333333334,146,150
61,27,27,1,0.0015682935481891036,97.13876967095851,679,699
57,28,28,1,0.0017661764286458492,96.50145772594753,331,343
60,28,28,1,0.001900829141959548,96.15384615384616,325,338
92,28,28,1,0.0015415126690641046,97.11846318036285,910,937
23,28,28,1,0.0006810647319070995,98.97610921501706,290,293
39,28,28,1,0.0012033855309709907,97.66536964980544,251,257
79,28,28,1,0.0016878197202458978,95.6043956043956,174,182
86,28,28,1,0.0012476006522774696,98.0,245,250
63,28,28,1,0.001967889256775379,96.28796400449944,856,889
99,28,28,1,0.0008790124556981027,99.20424403183023,374,377
97,28,28,1,0.0010513371089473367,98.15195071868584,478,487
37,29,29,1,0.0014915319625288248,97.55813953488372,839,860
44,29,29,1,0.0018087859498336911,96.90522243713733,501,517
52,29,29,1,0.0012882327428087592,98.02371541501977,248,253
88,29,29,1,0.0008446188876405358,98.11320754716981,520,530
25,29,29,1,0.0013576317578554153,96.75425038639877,626,647
28,29,29,1,0.001347878947854042,97.40518962075848,488,501
8,29,29,1,0.001966033363714814,95.73459715639811,606,633
16,29,29,1,0.0013453103601932526,97.37704918032787,891,915
6,29,29,1,0.0012568985112011433,97.5609756097561,600,615
3,29,29,1,0.0013641383266076446,97.29144095341279,898,923
23,30,30,1,0.0006653527379967272,98.97610921501706,290,293
44,30,30,1,0.0016463451320305467,97.29206963249516,503,517
27,30,30,1,0.0014174428069964051,96.39065817409767,454,471
86,30,30,1,0.0013015776639804244,97.6,244,250
37,30,30,1,0.0014097451930865645,96.62790697674419,831,860
35,30,30,1,0.000732213375158608,98.79759519038076,493,499
29,30,30,1,0.0008648222428746521,98.10379241516966,983,1002
48,30,30,1,0.0009005491738207638,97.76785714285714,438,448
11,30,30,1,0.001458949176594615,97.67441860465115,630,645
43,30,30,1,0.0009722821996547282,98.0392156862745,400,408
33,31,31,1,0.0015985971549525857,96.46869983948636,601,623
12,31,31,1,0.001306973397731781,97.58620689655172,1132,1160
97,31,31,1,0.0008414839394390583,98.35728952772074,479,487
15,31,31,1,0.0012232897570356727,97.50623441396509,391,401
42,31,31,1,0.0011622061720117927,97.88135593220339,231,236
73,31,31,1,0.0010237303795292974,97.96954314720813,579,591
20,31,31,1,0.0014551897766068578,97.9020979020979,420,429
90,31,31,1,0.0016656555235385895,97.51098096632504,666,683
56,31,31,1,0.0012881351867690682,97.5,858,880
54,31,31,1,0.00167295360006392,96.53179190751445,501,519
24,32,32,1,0.0016272502252832055,96.56992084432717,366,379
38,32,32,1,0.0017946516163647175,96.42458100558659,863,895
43,32,32,1,0.001037523034028709,97.54901960784314,398,408
32,32,32,1,0.002013971796259284,96.21289662231321,940,977
62,32,32,1,0.0008178836433216929,98.10874704491725,415,423
8,32,32,1,0.001665193703956902,96.99842022116904,614,633
35,32,32,1,0.0005643340991809964,98.99799599198397,494,499
96,32,32,1,0.0012352062622085214,97.47023809523809,655,672
27,32,32,1,0.001503331121057272,96.81528662420382,456,471
41,32,32,1,0.001670651137828827,97.02970297029702,588,606
58,33,33,1,0.0014642167370766401,98.18840579710145,271,276
86,33,33,1,0.0013129424769431353,97.2,243,250
89,33,33,1,0.0006887922645546496,98.3739837398374,484,492
17,33,33,1,0.0014266467187553644,97.41935483870968,604,620
80,33,33,1,0.0008545462042093277,98.60788863109049,425,431
63,33,33,1,0.001983514055609703,96.51293588301463,858,889
26,33,33,1,0.0014833754394203424,97.11191335740072,538,554
90,33,33,1,0.0021515460684895515,97.2181551976574,664,683
93,33,33,1,0.00043697538785636425,99.19743178170144,618,623
79,33,33,1,0.0017664515180513263,95.6043956043956,174,182
36,34,34,1,0.0010984811233356595,97.91044776119404,984,1005
67,34,34,1,0.0013400409370660782,97.59519038076152,974,998
41,34,34,1,0.001765302731655538,97.1947194719472,589,606
87,34,34,1,0.0011076496448367834,97.23404255319149,457,470
65,34,34,1,0.0010450560366734862,98.11320754716981,364,371
30,34,34,1,0.001628295285627246,96.75,387,400
98,34,34,1,0.0016883075004443526,95.72127139364304,783,818
25,34,34,1,0.0013388391816988587,97.52704791344668,631,647
54,34,34,1,0.001435625134035945,96.53179190751445,501,519
52,34,34,1,0.0012442399747669697,97.23320158102767,246,253
46,35,35,1,0.003760180901736021,97.46478873239437,692,710
6,35,35,1,0.0012146621011197567,98.04878048780488,603,615
35,35,35,1,0.0006270005251280963,98.39679358717434,491,499
17,35,35,1,0.0014629594516009092,97.58064516129032,605,620
20,35,35,1,0.0013732698280364275,96.96969696969697,416,429
77,35,35,1,0.0022233871277421713,96.09507640067912,566,589
44,35,35,1,0.001863460405729711,96.32495164410058,498,517
8,35,35,1,0.0016583859687671065,96.52448657187995,611,633
78,35,35,1,0.0010576843051239848,97.6897689768977,296,303
3,35,35,1,0.0011455813655629754,97.61646803900325,901,923
39,36,36,1,0.0011533406795933843,98.44357976653697,253,257
14,36,36,1,0.0013268754119053483,98.13829787234043,369,376
32,36,36,1,0.0021617987658828497,96.41760491299898,942,977
4,36,36,1,0.0014861385570839047,97.11246200607903,639,658
30,36,36,1,0.0014196798438206315,97.25,389,400
65,36,36,1,0.000968034437391907,97.57412398921834,362,371
23,36,36,1,0.0007679358241148293,98.63481228668942,289,293
3,36,36,1,0.0015919578727334738,97.50812567713976,900,923
98,36,36,1,0.0013557159109041095,96.82151589242054,792,818
88,36,36,1,0.0012305346317589283,98.49056603773585,522,530
71,37,37,1,0.0008273039129562676,98.26589595375722,1360,1384
2,37,37,1,0.0014773269649595022,97.99270072992701,537,548
43,37,37,1,0.0012458988931030035,96.56862745098039,394,408
25,37,37,1,0.0014478616649284959,97.21792890262752,629,647
17,37,37,1,0.001590204774402082,96.61290322580646,599,620
37,37,37,1,0.001414286787621677,96.74418604651163,832,860
46,37,37,1,0.0019199700327590108,96.7605633802817,687,710
56,37,37,1,0.0013008679961785674,97.61363636363637,859,880
30,37,37,1,0.0015837493119761348,96.75,387,400
0,37,37,1,0.001985345734283328,96.0919540229885,418,435
33,38,38,1,0.0016650232719257474,96.46869983948636,601,623
53,38,38,1,0.0009348865714855492,98.37618403247632,727,739
17,38,38,1,0.0016961616929620504,97.25806451612902,603,620
65,38,38,1,0.0008659111917950213,98.38274932614556,365,371
6,38,38,1,0.0014227929059416056,97.72357723577237,601,615
24,38,38,1,0.0016598610673099756,96.56992084432717,366,379
86,38,38,1,0.0013777388958260417,97.6,244,250
35,38,38,1,0.0007844006177037954,98.19639278557113,490,499
84,38,38,1,0.0011505377478897572,98.07383627608347,1222,1246
85,38,38,1,0.0005612666136585176,98.83990719257541,426,431
60,39,39,1,0.0033338924404233694,96.7455621301775,327,338
94,39,39,1,0.001698979758657515,97.33333333333334,146,150
30,39,39,1,0.001335569890215993,97.0,388,400
76,39,39,1,0.0025190943852066994,97.43589743589743,76,78
42,39,39,1,0.0009935343405231833,97.88135593220339,231,236
25,39,39,1,0.0023568137548863888,96.90880989180835,627,647
16,39,39,1,0.0011761188507080078,98.0327868852459,897,915
95,39,39,1,0.0005089607439003885,99.16943521594685,597,602
52,39,39,1,0.001099885324947536,98.02371541501977,248,253
59,39,39,1,0.0015329933958128095,97.36842105263158,740,760
52,40,40,1,0.0011094657238572836,98.02371541501977,248,253
81,40,40,1,0.0014038683148100972,97.31051344743277,1194,1227
77,40,40,1,0.001526192994788289,97.45331069609507,574,589
21,40,40,1,0.0016826754435896873,96.7948717948718,302,312
10,40,40,1,0.0014409577706828713,97.08520179372198,866,892
8,40,40,1,0.0015639939811080694,96.99842022116904,614,633
40,40,40,1,0.000914469943381846,98.44559585492227,760,772
54,40,40,1,0.0014026784338057041,97.30250481695568,505,519
46,40,40,1,0.002371641108766198,97.04225352112677,689,710
30,40,40,1,0.0016756217228248715,96.75,387,400
78,41,41,1,0.0010929671116173267,97.6897689768977,296,303
9,41,41,1,0.0008609319920651615,98.1651376146789,428,436
74,41,41,1,0.0013571861200034618,97.12746858168761,541,557
89,41,41,1,0.000978163443505764,97.96747967479675,482,492
4,41,41,1,0.0014443821273744106,97.11246200607903,639,658
11,41,41,1,0.0015603172359988093,96.74418604651163,624,645
24,41,41,1,0.0016445062356069684,96.30606860158312,365,379
43,41,41,1,0.0010483927326276898,97.30392156862744,397,408
23,41,41,1,0.0008599882130511105,98.97610921501706,290,293
25,41,41,1,0.002041375730186701,96.13601236476043,622,647
97,42,42,1,0.0007709760102443397,98.56262833675564,480,487
91,42,42,1,0.000595554884057492,98.828125,253,256
57,42,42,1,0.0019010144751518965,95.6268221574344,328,343
72,42,42,1,0.0007815033313818276,98.49521203830369,720,731
15,42,42,1,0.0009988825768232346,97.50623441396509,391,401
94,42,42,1,0.0016925458330661058,98.0,147,150
95,42,42,1,0.00043137671309523284,99.16943521594685,597,602
90,42,42,1,0.0020571700297296047,96.92532942898976,662,683
69,42,42,1,0.0017648687353357673,96.484375,247,256
20,42,42,1,0.0019237733213230968,97.2027972027972,417,429
81,43,43,1,0.0013333720853552222,97.22901385493073,1193,1227
59,43,43,1,0.0023853108286857605,96.05263157894737,730,760
21,43,43,1,0.0014147592009976506,97.75641025641025,305,312
69,43,43,1,0.0018087895587086678,97.265625,249,256
14,43,43,1,0.001765909604728222,96.54255319148936,363,376
73,43,43,1,0.001193552976474166,97.96954314720813,579,591
28,43,43,1,0.001378225046209991,97.60479041916167,489,501
22,43,43,1,0.0013780479785054922,97.59862778730704,569,583
72,43,43,1,0.0006854500970803201,98.08481532147742,717,731
97,43,43,1,0.000888586975634098,98.35728952772074,479,487
37,44,44,1,0.001455427147448063,97.44186046511628,838,860
50,44,44,1,0.0019348465139046311,95.9915611814346,455,474
42,44,44,1,0.0009858632693067193,97.88135593220339,231,236
52,44,44,1,0.0010223553981631994,97.62845849802372,247,253
75,44,44,1,0.0015506786294281483,96.7930029154519,664,686
62,44,44,1,0.0008636616403236985,98.58156028368793,417,423
43,44,44,1,0.0009682515519671142,97.54901960784314,398,408
87,44,44,1,0.0011178611312061548,96.80851063829788,455,470
26,44,44,1,0.0012516551651060581,97.11191335740072,538,554
49,44,44,1,0.0008933212957344949,98.41897233201581,498,506
52,45,45,1,0.001233903574757278,96.83794466403161,245,253
36,45,45,1,0.0010533318854868412,97.81094527363184,983,1005
55,45,45,1,0.001941488590091467,97.45762711864407,345,354
83,45,45,1,0.00135267514269799,96.99769053117782,420,433
33,45,45,1,0.0017551168566569686,96.78972712680579,603,623
25,45,45,1,0.0015364610590040684,96.90880989180835,627,647
15,45,45,1,0.0010439243633300066,97.75561097256858,392,401
1,45,45,1,0.00171386799775064,96.3157894736842,732,760
67,45,45,1,0.0014001545496284962,97.59519038076152,974,998
51,45,45,1,0.0008812170708552003,97.88732394366197,556,568
86,46,46,1,0.0012176365125924349,97.6,244,250
4,46,46,1,0.0013178371591493487,97.72036474164135,643,658
83,46,46,1,0.0013757197884842753,97.22863741339492,421,433
32,46,46,1,0.0024981487076729536,96.3152507676561,941,977
48,46,46,1,0.0009785628644749522,97.54464285714286,437,448
45,46,46,1,0.0015301507664844394,96.81528662420382,608,628
93,46,46,1,0.0005031151813454926,98.87640449438202,616,623
49,46,46,1,0.0009591122507117689,97.62845849802372,494,506
72,46,46,1,0.0006826531607657671,98.7688098495212,722,731
81,46,46,1,0.0013370903907343745,96.82151589242054,1188,1227
27,47,47,1,0.0019090247806161642,96.60297239915074,455,471
30,47,47,1,0.0011937360977753997,97.25,389,400
33,47,47,1,0.002299548825249076,95.34510433386838,594,623
42,47,47,1,0.0010133666219189763,98.30508474576271,232,236
5,47,47,1,0.001601670985110104,97.92626728110599,425,434
54,47,47,1,0.001284928759559989,97.495183044316,506,519
88,47,47,1,0.0011901446850970387,97.54716981132076,517,530
44,47,47,1,0.002142388606444001,96.32495164410058,498,517
64,47,47,1,0.0015632131835445762,97.2939729397294,791,813
18,47,47,1,0.0017933981725946069,96.51416122004358,443,459
39,48,48,1,0.0010753320530056953,98.0544747081712,252,257
29,48,48,1,0.001196185010485351,97.70459081836327,979,1002
91,48,48,1,0.0005992129445075989,98.4375,252,256
82,48,48,1,0.0017978379037231207,97.3352033660589,694,713
55,48,48,1,0.0017385727260261774,97.45762711864407,345,354
87,48,48,1,0.001067550154402852,97.65957446808511,459,470
19,48,48,1,0.0021442139986902475,98.04878048780488,201,205
46,48,48,1,0.0016464145155623555,97.46478873239437,692,710
54,48,48,1,0.0013886677334085107,96.91714836223507,503,519
17,48,48,1,0.0014701483305543661,97.25806451612902,603,620
3,49,49,1,0.0012703636894002557,97.29144095341279,898,923
34,49,49,1,0.0005221120081841946,99.0314769975787,409,413
32,49,49,1,0.0019519513007253408,96.21289662231321,940,977
5,49,49,1,0.0016024960204958916,97.92626728110599,425,434
77,49,49,1,0.0016544208629056811,97.11375212224108,572,589
14,49,49,1,0.0011457892833277583,98.13829787234043,369,376
40,49,49,1,0.0009717920329421759,98.05699481865285,757,772
92,49,49,1,0.0011995660606771708,97.54535752401281,914,937
76,49,49,1,0.001285378821194172,97.43589743589743,76,78
13,49,49,1,0.0014243822079151869,97.00272479564033,712,734
12,50,50,1,0.0014286309015005827,97.67241379310346,1133,1160
23,50,50,1,0.0009423546143807471,98.63481228668942,289,293
91,50,50,1,0.0006103382911533117,98.828125,253,256
51,50,50,1,0.001052378909662366,97.88732394366197,556,568
53,50,50,1,0.0010412846459075809,98.10554803788904,725,739
87,50,50,1,0.0013146325945854187,97.23404255319149,457,470
54,50,50,1,0.0014491239562630653,97.10982658959537,504,519
94,50,50,1,0.002562242327257991,98.0,147,150
75,50,50,1,0.0009695463813841343,97.667638483965,670,686
11,50,50,1,0.0014725967776030302,97.20930232558139,627,645
53,51,51,1,0.001039413851685822,98.6468200270636,729,739
28,51,51,1,0.0012781905243173242,97.60479041916167,489,501
20,51,51,1,0.0013007450615987182,97.66899766899768,419,429
99,51,51,1,0.0008781457436271012,99.20424403183023,374,377
87,51,51,1,0.0010929632699117064,97.87234042553192,460,470
18,51,51,1,0.001754462136887014,96.51416122004358,443,459
57,51,51,1,0.0017159117851406336,96.20991253644316,330,343
43,51,51,1,0.0018161582993343472,97.54901960784314,398,408
29,51,51,1,0.0009671247680671513,98.20359281437125,984,1002
47,51,51,1,0.0008743557846173644,98.32474226804123,763,776
91,52,52,1,0.000626398716121912,98.828125,253,256
77,52,52,1,0.001872898661531508,97.28353140916808,573,589
93,52,52,1,0.00042445468716323376,99.35794542536117,619,623
49,52,52,1,0.0008380029466934502,97.82608695652173,495,506
85,52,52,1,0.0006335964426398277,99.07192575406032,427,431
10,52,52,1,0.0019266537856310606,95.96412556053812,856,892
96,52,52,1,0.0011516149388626218,97.61904761904762,656,672
64,52,52,1,0.001730673131532967,96.4329643296433,784,813
26,52,52,1,0.001561801298521459,97.11191335740072,538,554
29,52,52,1,0.0008436573552899063,98.30339321357286,985,1002
38,53,53,1,0.0015420508570969105,97.09497206703911,869,895
82,53,53,1,0.0013769282959401608,97.3352033660589,694,713
26,53,53,1,0.0011303233914077282,97.65342960288808,541,554
18,53,53,1,0.0018653349252417684,96.94989106753813,445,459
76,53,53,1,0.0012526027858257294,97.43589743589743,76,78
79,53,53,1,0.0016917417524382472,95.6043956043956,174,182
97,53,53,1,0.0008072544587776065,98.35728952772074,479,487
39,53,53,1,0.001183107728138566,98.44357976653697,253,257
45,53,53,1,0.001540010329335928,96.97452229299363,609,628
94,53,53,1,0.0016503049992024899,97.33333333333334,146,150
31,54,54,1,0.0013963677920401096,97.36526946107784,813,835
1,54,54,1,0.0015168919926509261,97.10526315789474,738,760
38,54,54,1,0.001250641536898911,97.6536312849162,874,895
9,54,54,1,0.0009321532561443746,97.93577981651376,427,436
