model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
global,combine,,11,12.208868503145188,0.45718108831400533,41,8968
global,global_in_41_trigger,,11,12.691546816149533,0.423728813559322,38,8968
global,global_in_73_trigger,,11,12.645333458545695,0.44603033006244425,40,8968
global,global_in_51_trigger,,11,12.662303470267876,0.423728813559322,38,8968
global,global_in_74_trigger,,11,12.051964263847957,0.45718108831400533,41,8968
